date,neg,neu,pos,compound
2024-04-04,0.0,1.0,0.0,0.0
2024-04-05,0.148,0.71,0.142,-0.0258
2024-04-06,0.279,0.62,0.101,-0.5106
2024-04-07,0.0,1.0,0.0,0.0
2024-04-08,0.0,1.0,0.0,0.0
2024-04-09,0.0,1.0,0.0,0.0
2024-04-10,0.0,1.0,0.0,0.0
2024-04-11,0.173,0.827,0.0,-0.3182
2024-04-12,0.0,1.0,0.0,0.0
2024-04-13,0.0,1.0,0.0,0.0
2024-04-14,0.0,1.0,0.0,0.0
2024-04-15,0.0,1.0,0.0,0.0
2024-04-16,0.0,1.0,0.0,0.0
2024-04-17,0.0,1.0,0.0,0.0
2024-04-18,0.0,0.642,0.358,0.4404
2024-04-19,0.33,0.67,0.0,-0.6633
2024-04-20,0.0,1.0,0.0,0.0
2024-04-21,0.215,0.593,0.193,-0.0772
2024-04-22,0.357,0.643,0.0,-0.6633
2024-04-23,0.0,1.0,0.0,0.0
2024-04-24,0.0,1.0,0.0,0.0
2024-04-25,0.0,0.769,0.231,0.4588
2024-04-26,0.112,0.888,0.0,-0.4404
2024-04-27,0.0,0.826,0.174,0.5859
2024-04-28,0.14,0.777,0.083,-0.2942
2024-04-29,0.0,0.621,0.379,0.6705
2024-04-30,0.0,0.791,0.209,0.4404
2024-05-01,0.0,0.789,0.211,0.4588
2024-05-02,0.0,1.0,0.0,0.0
2024-05-03,0.0,1.0,0.0,0.0
2024-05-04,0.0,0.682,0.318,0.7906
2024-05-05,0.0,1.0,0.0,0.0
2024-05-06,0.0,1.0,0.0,0.0
2024-05-07,0.0,0.0,0.0,0.0
2024-05-08,0.0,0.556,0.444,0.5859
2024-05-09,0.0,1.0,0.0,0.0
2024-05-10,0.199,0.662,0.139,-0.2052
2024-05-11,0.0,0.824,0.176,0.4588
2024-05-12,0.219,0.781,0.0,-0.1027
2024-05-13,0.0,0.882,0.118,0.34
2024-05-14,0.0,0.625,0.375,0.6597
2024-05-15,0.239,0.58,0.181,-0.2023
2024-05-16,0.0,1.0,0.0,0.0
2024-05-17,0.0,1.0,0.0,0.0
2024-05-18,0.0,1.0,0.0,0.0
2024-05-19,0.0,0.787,0.213,0.5859
2024-05-20,0.0,1.0,0.0,0.0
2024-05-21,0.0,0.651,0.349,0.8176
2024-05-22,0.0,1.0,0.0,0.0
2024-05-23,0.0,1.0,0.0,0.0
2024-05-24,0.0,1.0,0.0,0.0
2024-05-25,0.0,1.0,0.0,0.0
2024-05-26,0.0,0.488,0.512,0.6369
2024-05-27,0.0,0.682,0.318,0.6369
2024-05-28,0.0,1.0,0.0,0.0
2024-05-29,0.0,1.0,0.0,0.0
2024-05-30,0.0,0.891,0.109,0.4019
2024-05-31,0.0,0.682,0.318,0.6369
2024-06-01,0.0,1.0,0.0,0.0
2024-06-03,0.0,1.0,0.0,0.0
2024-06-04,0.0,1.0,0.0,0.0
2024-06-05,0.0,0.715,0.285,0.5255
2024-06-06,0.145,0.855,0.0,-0.296
2024-06-07,0.0,0.704,0.296,0.6369
2024-06-08,0.0,0.795,0.205,0.4767
2024-06-09,0.176,0.824,0.0,-0.128
2024-06-10,0.152,0.652,0.196,0.1531
2024-06-11,0.0,1.0,0.0,0.0
2024-06-12,0.0,0.827,0.173,0.3182
2024-06-13,0.0,1.0,0.0,0.0
2024-06-14,0.0,0.805,0.195,0.4404
2024-06-15,0.0,0.817,0.183,0.5859
2024-06-16,0.0,0.817,0.183,0.5859
2024-06-17,0.2,0.8,0.0,-0.25
2024-06-18,0.259,0.741,0.0,-0.5994
2024-06-19,0.0,0.874,0.126,0.3182
2024-06-20,0.0,0.0,0.0,0.0
2024-06-21,0.0,1.0,0.0,0.0
2024-06-22,0.0,1.0,0.0,0.0
2024-06-23,0.0,0.78,0.22,0.4767
2024-06-24,0.0,0.707,0.293,0.7003
2024-06-25,0.0,1.0,0.0,0.0
2024-06-26,0.0,1.0,0.0,0.0
2024-06-27,0.0,0.78,0.22,0.4767
2024-06-28,0.0,0.875,0.125,0.25
2024-06-29,0.0,0.787,0.213,0.5574
2024-06-30,0.221,0.606,0.173,-0.1416
2024-07-01,0.0,1.0,0.0,0.0
2024-07-02,0.0,1.0,0.0,0.0
2024-07-03,0.0,1.0,0.0,0.0
2024-07-04,0.0,0.851,0.149,0.2732
2024-07-05,0.0,0.807,0.193,0.4767
2024-07-06,0.0,1.0,0.0,0.0
2024-07-07,0.0,1.0,0.0,0.0
2024-07-08,0.149,0.851,0.0,-0.4215
2024-07-09,0.0,0.857,0.143,0.5927
2024-07-10,0.0,0.843,0.157,0.3818
2024-07-11,0.145,0.855,0.0,-0.1779
2024-07-12,0.0,1.0,0.0,0.0
2024-07-13,0.16,0.679,0.16,0.0
2024-07-14,0.167,0.833,0.0,-0.34
2024-07-15,0.0,1.0,0.0,0.0
2024-07-16,0.162,0.838,0.0,-0.4767
2024-07-17,0.0,0.865,0.135,0.3612
2024-07-18,0.0,0.656,0.344,0.6369
2024-07-19,0.0,1.0,0.0,0.0
2024-07-20,0.0,0.806,0.194,0.34
2024-07-21,0.0,1.0,0.0,0.0
2024-07-22,0.0,0.876,0.124,0.4767
2024-07-23,0.0,0.87,0.13,0.2023
2024-07-24,0.0,0.807,0.193,0.4767
2024-07-25,0.0,0.763,0.237,0.4767
2024-07-26,0.0,0.625,0.375,0.6597
2024-07-27,0.0,1.0,0.0,0.0
2024-07-28,0.0,0.8,0.2,0.3612
2024-07-29,0.0,1.0,0.0,0.0
2024-07-30,0.0,0.654,0.346,0.6486
2024-07-31,0.0,0.612,0.388,0.6908
2024-08-01,0.0,0.744,0.256,0.4767
2024-08-02,0.0,0.868,0.132,0.4404
2024-08-03,0.0,1.0,0.0,0.0
2024-08-04,0.0,1.0,0.0,0.0
2024-08-05,0.0,1.0,0.0,0.0
2024-08-06,0.0,1.0,0.0,0.0
2024-08-07,0.0,0.795,0.205,0.4767
2024-08-08,0.0,1.0,0.0,0.0
2024-08-09,0.0,0.763,0.237,0.4767
2024-08-10,0.0,0.611,0.389,0.6249
2024-08-11,0.0,1.0,0.0,0.0
2024-08-12,0.136,0.864,0.0,-0.296
2024-08-13,0.0,1.0,0.0,0.0
2024-08-15,0.0,1.0,0.0,0.0
2024-08-16,0.0,1.0,0.0,0.0
2024-08-17,0.0,0.0,0.0,0.0
2024-08-18,0.0,0.846,0.154,0.25
2024-08-19,0.0,1.0,0.0,0.0
2024-08-20,0.0,1.0,0.0,0.0
2024-08-21,0.0,0.795,0.205,0.4754
2024-08-22,0.0,1.0,0.0,0.0
2024-08-23,0.0,1.0,0.0,0.0
2024-08-24,0.0,1.0,0.0,0.0
2024-08-25,0.0,0.776,0.224,0.3818
2024-08-26,0.139,0.861,0.0,-0.5267
2024-08-27,0.0,0.826,0.174,0.2732
2024-08-28,0.0,1.0,0.0,0.0
2024-08-29,0.0,0.78,0.22,0.4767
2024-08-30,0.0,0.67,0.33,0.7096
2024-08-31,0.0,1.0,0.0,0.0
2024-09-01,0.0,1.0,0.0,0.0
2024-09-02,0.0,1.0,0.0,0.0
2024-09-03,0.0,1.0,0.0,0.0
2024-09-04,0.0,0.895,0.105,0.4019
2024-09-05,0.0,1.0,0.0,0.0
2024-09-06,0.0,1.0,0.0,0.0
2024-09-07,0.0,1.0,0.0,0.0
2024-09-08,0.0,1.0,0.0,0.0
2024-09-09,0.0,0.738,0.262,0.4939
2024-09-10,0.0,1.0,0.0,0.0
2024-09-11,0.0,0.876,0.124,0.3412
2024-09-12,0.0,1.0,0.0,0.0
2024-09-13,0.0,1.0,0.0,0.0
2024-09-14,0.0,0.885,0.115,0.0772
2024-09-15,0.0,0.865,0.135,0.3291
2024-09-16,0.0,1.0,0.0,0.0
2024-09-17,0.0,1.0,0.0,0.0
2024-09-18,0.0,0.806,0.194,0.34
2024-09-19,0.0,0.71,0.29,0.6486
2024-09-20,0.0,0.732,0.268,0.296
2024-09-21,0.101,0.899,0.0,-0.2263
2024-09-22,0.0,0.53,0.47,0.7964
2024-09-23,0.0,0.86,0.14,0.4767
2024-09-24,0.0,0.853,0.147,0.2263
2024-09-25,0.0,0.0,0.0,0.0
2024-09-26,0.0,1.0,0.0,0.0
2024-09-27,0.082,0.765,0.153,0.296
2024-09-28,0.0,0.844,0.156,0.34
2024-09-29,0.0,0.909,0.091,0.0772
2024-09-30,0.0,0.547,0.453,0.7003
2024-10-01,0.0,1.0,0.0,0.0
2024-10-02,0.134,0.866,0.0,-0.1779
2024-10-03,0.0,0.805,0.195,0.1779
2024-10-04,0.0,1.0,0.0,0.0
2024-10-05,0.0,0.556,0.444,0.4939
2024-10-06,0.0,0.556,0.444,0.4939
2024-10-07,0.0,0.682,0.318,0.6369
2024-10-08,0.0,0.656,0.344,0.6369
2024-10-09,0.0,1.0,0.0,0.0
2024-10-10,0.0,0.857,0.143,0.25
2024-10-11,0.0,0.857,0.143,0.25
2024-10-12,0.0,1.0,0.0,0.0
2024-10-13,0.136,0.617,0.247,0.2023
2024-10-14,0.271,0.729,0.0,-0.5358
2024-10-15,0.0,0.763,0.237,0.357
2024-10-16,0.0,0.898,0.102,0.1779
2024-10-17,0.139,0.495,0.366,0.5106
2024-10-18,0.0,0.496,0.504,0.7269
2024-10-19,0.0,1.0,0.0,0.0
2024-10-20,0.0,1.0,0.0,0.0
2024-10-21,0.0,0.718,0.282,0.6249
2024-10-22,0.112,0.815,0.073,-0.2263
2024-10-23,0.211,0.789,0.0,-0.34
2024-10-24,0.097,0.903,0.0,-0.1027
2024-10-25,0.0,1.0,0.0,0.0
2024-10-26,0.0,1.0,0.0,0.0
2024-10-27,0.0,1.0,0.0,0.0
2024-10-28,0.0,0.78,0.22,0.4767
2024-10-29,0.0,1.0,0.0,0.0
2024-10-30,0.0,0.871,0.129,0.4767
2024-10-31,0.274,0.726,0.0,-0.5994
2024-11-01,0.0,1.0,0.0,0.0
2024-11-02,0.0,1.0,0.0,0.0
2024-11-03,0.174,0.642,0.183,0.0258
2024-11-04,0.177,0.823,0.0,-0.4215
2024-11-05,0.0,0.7,0.3,0.7184
2024-11-06,0.0,1.0,0.0,0.0
2024-11-07,0.0,0.813,0.187,0.3182
2024-11-08,0.0,0.818,0.182,0.4389
2024-11-09,0.137,0.571,0.291,0.4019
2024-11-10,0.0,0.882,0.118,0.25
2024-11-11,0.0,0.775,0.225,0.4939
2024-11-12,0.0,1.0,0.0,0.0
2024-11-13,0.174,0.826,0.0,-0.2732
2024-11-14,0.0,1.0,0.0,0.0
2024-11-15,0.0,1.0,0.0,0.0
2024-11-16,0.0,0.697,0.303,0.7269
2024-11-17,0.0,1.0,0.0,0.0
2024-11-18,0.0,0.822,0.178,0.3818
2024-11-19,0.136,0.681,0.183,0.1935
2024-11-20,0.0,1.0,0.0,0.0
2024-11-21,0.0,1.0,0.0,0.0
2024-11-22,0.0,1.0,0.0,0.0
2024-11-23,0.0,1.0,0.0,0.0
2024-11-24,0.0,0.802,0.198,0.4939
2024-11-25,0.0,1.0,0.0,0.0
2024-11-26,0.0,0.625,0.375,0.6369
2024-11-27,0.182,0.54,0.279,0.2451
2024-11-28,0.0,0.731,0.269,0.7096
2024-11-29,0.0,1.0,0.0,0.0
2024-11-30,0.146,0.854,0.0,-0.34
2024-12-01,0.0,0.802,0.198,0.4939
2024-12-02,0.339,0.661,0.0,-0.4767
2024-12-03,0.0,0.833,0.167,0.25
2024-12-04,0.0,1.0,0.0,0.0
2024-12-05,0.174,0.579,0.248,0.2263
2024-12-06,0.0,1.0,0.0,0.0
2024-12-07,0.0,0.769,0.231,0.4588
2024-12-08,0.0,0.8,0.2,0.25
2024-12-09,0.0,0.8,0.2,0.4588
2024-12-10,0.0,0.753,0.247,0.3182
2024-12-11,0.179,0.821,0.0,-0.34
2024-12-12,0.0,0.614,0.386,0.7425
2024-12-13,0.0,1.0,0.0,0.0
2024-12-14,0.0,1.0,0.0,0.0
2024-12-15,0.0,1.0,0.0,0.0
2024-12-16,0.204,0.796,0.0,-0.3182
2024-12-17,0.0,0.723,0.277,0.5574
2024-12-18,0.0,1.0,0.0,0.0
2024-12-19,0.0,1.0,0.0,0.0
2024-12-20,0.0,1.0,0.0,0.0
2024-12-21,0.0,1.0,0.0,0.0
2024-12-22,0.0,1.0,0.0,0.0
2024-12-23,0.0,0.682,0.318,0.6369
2024-12-24,0.0,0.894,0.106,0.0772
2024-12-25,0.0,1.0,0.0,0.0
2024-12-26,0.0,0.769,0.231,0.5106
2024-12-27,0.196,0.804,0.0,-0.296
2024-12-28,0.0,1.0,0.0,0.0
2024-12-29,0.0,1.0,0.0,0.0
2024-12-30,0.0,0.915,0.085,0.0772
2024-12-31,0.0,0.752,0.248,0.5106
2025-01-01,0.0,0.805,0.195,0.4404
2025-01-02,0.0,0.703,0.297,0.5859
2025-01-03,0.0,0.634,0.366,0.6369
2025-01-04,0.0,0.787,0.213,0.4019
2025-01-05,0.0,0.8,0.2,0.3612
2025-01-06,0.0,0.854,0.146,0.0516
2025-01-07,0.0,0.625,0.375,0.5859
2025-01-08,0.0,1.0,0.0,0.0
2025-01-09,0.0,0.777,0.223,0.3182
2025-01-10,0.0,1.0,0.0,0.0
2025-01-11,0.339,0.408,0.253,-0.0119
2025-01-12,0.0,0.775,0.225,0.4404
2025-01-13,0.0,1.0,0.0,0.0
2025-01-14,0.0,1.0,0.0,0.0
2025-01-15,0.0,0.68,0.32,0.5106
2025-01-16,0.0,0.78,0.22,0.4767
2025-01-17,0.0,1.0,0.0,0.0
2025-01-18,0.0,1.0,0.0,0.0
2025-01-19,0.077,0.796,0.127,0.2263
2025-01-20,0.0,0.6,0.4,0.7184
2025-01-21,0.0,0.829,0.171,0.4767
2025-01-22,0.0,0.659,0.341,0.4767
2025-01-23,0.0,1.0,0.0,0.0
2025-01-24,0.0,1.0,0.0,0.0
2025-01-25,0.0,1.0,0.0,0.0
2025-01-26,0.0,1.0,0.0,0.0
2025-01-27,0.0,1.0,0.0,0.0
2025-01-28,0.0,0.795,0.205,0.4767
2025-01-29,0.0,1.0,0.0,0.0
2025-01-30,0.0,1.0,0.0,0.0
2025-01-31,0.126,0.548,0.327,0.5667
2025-02-01,0.0,0.805,0.195,0.3947
2025-02-02,0.0,1.0,0.0,0.0
2025-02-03,0.0,1.0,0.0,0.0
2025-02-04,0.0,0.758,0.242,0.4939
2025-02-05,0.0,1.0,0.0,0.0
2025-02-06,0.0,1.0,0.0,0.0
2025-02-07,0.0,1.0,0.0,0.0
2025-02-08,0.0,1.0,0.0,0.0
2025-02-09,0.0,1.0,0.0,0.0
2025-02-10,0.0,1.0,0.0,0.0
2025-02-11,0.182,0.818,0.0,-0.4404
2025-02-12,0.0,1.0,0.0,0.0
2025-02-13,0.0,1.0,0.0,0.0
2025-02-14,0.0,0.617,0.383,0.4767
2025-02-15,0.0,0.579,0.421,0.6249
2025-02-16,0.0,1.0,0.0,0.0
2025-02-17,0.0,1.0,0.0,0.0
2025-02-18,0.0,1.0,0.0,0.0
2025-02-19,0.0,1.0,0.0,0.0
2025-02-20,0.0,1.0,0.0,0.0
2025-02-21,0.112,0.815,0.073,-0.2263
2025-02-22,0.372,0.628,0.0,-0.3724
2025-02-23,0.0,1.0,0.0,0.0
2025-02-24,0.0,1.0,0.0,0.0
2025-02-25,0.108,0.795,0.097,-0.0516
2025-02-26,0.0,0.826,0.174,0.4588
2025-02-27,0.315,0.685,0.0,-0.5574
2025-02-28,0.0,0.715,0.285,0.5563
2025-03-01,0.0,1.0,0.0,0.0
2025-03-02,0.213,0.787,0.0,-0.4019
2025-03-03,0.0,0.746,0.254,0.5777
2025-03-04,0.0,1.0,0.0,0.0
2025-03-05,0.0,0.864,0.136,0.0258
2025-03-06,0.0,1.0,0.0,0.0
2025-03-07,0.0,0.763,0.237,0.357
2018-05-25,0.0,0.0,0.0,0.0
2018-05-17,0.135,0.725,0.14,0.0258
2018-05-19,0.0,1.0,0.0,0.0
2018-05-22,0.0,1.0,0.0,0.0
2018-05-24,0.0,1.0,0.0,0.0
2018-05-20,0.0,0.822,0.178,0.3818
2018-05-18,0.126,0.743,0.131,0.0258
2018-05-28,0.0,0.0,0.0,0.0
2018-05-23,0.0,1.0,0.0,0.0
2018-05-21,0.0,1.0,0.0,0.0
2018-05-26,0.0,1.0,0.0,0.0
2018-05-30,0.0,1.0,0.0,0.0
2018-05-29,0.0,1.0,0.0,0.0
2018-05-27,0.0,1.0,0.0,0.0
2018-05-31,0.0,1.0,0.0,0.0
2018-06-01,0.103,0.897,0.0,-0.128
2018-06-02,0.096,0.685,0.219,0.4215
2018-06-05,0.104,0.896,0.0,-0.296
2018-06-09,0.0,0.909,0.091,0.1531
2018-06-04,0.0,0.0,0.0,0.0
2018-06-07,0.0,1.0,0.0,0.0
2018-06-10,0.0,0.783,0.217,0.3612
2018-06-06,0.0,1.0,0.0,0.0
2018-06-03,0.0,1.0,0.0,0.0
2018-06-11,0.0,0.89,0.11,0.1531
2018-06-08,0.0,1.0,0.0,0.0
2018-06-12,0.0,1.0,0.0,0.0
2018-06-20,0.0,1.0,0.0,0.0
2018-06-13,0.0,0.775,0.225,0.4404
2018-06-14,0.0,1.0,0.0,0.0
2018-06-15,0.0,1.0,0.0,0.0
2018-06-19,0.0,0.859,0.141,0.3182
2018-06-17,0.0,0.85,0.15,0.3182
2018-06-23,0.0,1.0,0.0,0.0
2018-06-16,0.0,1.0,0.0,0.0
2018-06-24,0.0,0.507,0.493,0.8658
2018-06-18,0.0,1.0,0.0,0.0
2018-06-21,0.107,0.558,0.335,0.6705
2018-06-26,0.0,0.714,0.286,0.5267
2018-06-30,0.0,1.0,0.0,0.0
2018-06-25,0.0,1.0,0.0,0.0
2018-07-02,0.0,0.833,0.167,0.296
2018-06-29,0.0,1.0,0.0,0.0
2018-06-28,0.197,0.803,0.0,-0.4019
2018-07-03,0.0,1.0,0.0,0.0
2018-07-01,0.177,0.823,0.0,-0.2023
2018-07-09,0.0,1.0,0.0,0.0
2018-07-08,0.0,1.0,0.0,0.0
2018-07-04,0.0,0.547,0.453,0.7672
2018-07-06,0.0,1.0,0.0,0.0
2018-07-07,0.0,0.932,0.068,0.0258
2018-07-05,0.0,1.0,0.0,0.0
2018-07-10,0.0,0.833,0.167,0.4215
2018-07-12,0.0,0.593,0.407,0.5859
2018-07-11,0.0,0.847,0.153,0.2023
2018-07-13,0.0,0.556,0.444,0.5859
2018-07-14,0.306,0.694,0.0,-0.6486
2018-07-15,0.0,1.0,0.0,0.0
2018-07-16,0.0,1.0,0.0,0.0
2018-07-17,0.0,1.0,0.0,0.0
2018-07-18,0.0,1.0,0.0,0.0
2018-07-19,0.0,0.714,0.286,0.4939
2018-07-21,0.0,1.0,0.0,0.0
2018-07-24,0.0,0.638,0.362,0.5267
2018-07-25,0.0,1.0,0.0,0.0
2018-07-22,0.0,0.872,0.128,0.3612
2018-07-28,0.0,0.721,0.279,0.4754
2018-07-30,0.0,1.0,0.0,0.0
2018-08-02,0.0,1.0,0.0,0.0
2018-07-29,0.245,0.755,0.0,-0.5994
2018-07-31,0.0,1.0,0.0,0.0
2018-08-01,0.0,1.0,0.0,0.0
2018-08-03,0.0,0.892,0.108,0.1779
2018-08-05,0.0,1.0,0.0,0.0
2018-08-04,0.0,1.0,0.0,0.0
2018-08-08,0.0,1.0,0.0,0.0
2018-08-06,0.0,0.744,0.256,0.6705
2018-08-07,0.0,0.769,0.231,0.2023
2018-08-09,0.0,0.543,0.457,0.6369
2018-08-11,0.0,1.0,0.0,0.0
2018-08-12,0.099,0.759,0.142,0.0772
2018-08-15,0.0,0.858,0.142,0.5106
2018-08-10,0.219,0.781,0.0,-0.1027
2018-08-17,0.0,1.0,0.0,0.0
2018-08-14,0.0,1.0,0.0,0.0
2018-08-19,0.0,1.0,0.0,0.0
2018-08-16,0.165,0.353,0.482,0.5709
2018-08-20,0.0,1.0,0.0,0.0
2018-08-21,0.0,1.0,0.0,0.0
2018-08-23,0.0,0.643,0.357,0.6124
2018-08-22,0.0,1.0,0.0,0.0
2018-08-24,0.0,1.0,0.0,0.0
2018-08-25,0.0,0.822,0.178,0.3818
2018-08-26,0.0,1.0,0.0,0.0
2018-08-28,0.0,1.0,0.0,0.0
2018-08-27,0.0,1.0,0.0,0.0
2018-08-29,0.0,1.0,0.0,0.0
2018-08-31,0.146,0.854,0.0,-0.34
2018-08-30,0.0,1.0,0.0,0.0
2018-09-02,0.0,0.852,0.148,0.3182
2018-09-01,0.0,0.531,0.469,0.6486
2018-09-03,0.0,1.0,0.0,0.0
2018-09-04,0.113,0.887,0.0,-0.3182
2018-09-05,0.0,1.0,0.0,0.0
2018-09-07,0.0,0.88,0.12,0.128
2018-09-06,0.0,1.0,0.0,0.0
2018-09-08,0.084,0.787,0.129,0.2023
2018-09-11,0.0,1.0,0.0,0.0
2018-09-09,0.0,1.0,0.0,0.0
2018-09-10,0.0,1.0,0.0,0.0
2018-09-13,0.0,1.0,0.0,0.0
2018-09-12,0.0,0.714,0.286,0.7506
2018-09-14,0.0,1.0,0.0,0.0
2018-09-15,0.0,0.838,0.162,0.4391
2018-09-16,0.0,1.0,0.0,0.0
2018-09-18,0.0,1.0,0.0,0.0
2018-09-24,0.0,0.775,0.225,0.4939
2018-09-17,0.307,0.439,0.254,-0.1531
2018-09-19,0.0,1.0,0.0,0.0
2018-09-21,0.0,1.0,0.0,0.0
2018-09-20,0.119,0.562,0.319,0.4939
2018-09-25,0.0,1.0,0.0,0.0
2018-09-28,0.0,1.0,0.0,0.0
2018-09-29,0.0,1.0,0.0,0.0
2018-09-27,0.274,0.726,0.0,-0.5994
2018-09-26,0.0,1.0,0.0,0.0
2018-10-03,0.244,0.756,0.0,-0.4404
2018-09-22,0.0,0.698,0.302,0.6369
2018-09-23,0.0,1.0,0.0,0.0
2018-10-04,0.0,1.0,0.0,0.0
2018-09-30,0.0,1.0,0.0,0.0
2018-10-01,0.139,0.577,0.284,0.4588
2018-10-10,0.0,1.0,0.0,0.0
2018-10-05,0.0,1.0,0.0,0.0
2018-10-11,0.14,0.6,0.26,0.296
2018-10-12,0.0,0.631,0.369,0.4767
2018-10-15,0.0,0.904,0.096,0.1531
2018-10-13,0.0,1.0,0.0,0.0
2018-10-14,0.0,0.784,0.216,0.5106
2018-10-07,0.165,0.682,0.153,-0.0516
2018-10-09,0.204,0.796,0.0,-0.3182
2018-10-19,0.524,0.476,0.0,-0.5267
2018-10-23,0.0,1.0,0.0,0.0
2018-10-16,0.0,1.0,0.0,0.0
2018-10-17,0.0,1.0,0.0,0.0
2018-10-18,0.0,0.87,0.13,0.2023
2018-10-22,0.0,1.0,0.0,0.0
2018-10-21,0.172,0.651,0.178,0.0258
2018-10-24,0.277,0.723,0.0,-0.3182
2018-10-25,0.0,0.733,0.267,0.6249
2018-10-26,0.0,1.0,0.0,0.0
2018-10-30,0.0,1.0,0.0,0.0
2018-10-29,0.0,1.0,0.0,0.0
2018-10-27,0.225,0.775,0.0,-0.4404
2018-10-31,0.0,1.0,0.0,0.0
2018-10-28,0.0,1.0,0.0,0.0
2018-11-01,0.0,0.87,0.13,0.0516
2018-11-02,0.247,0.753,0.0,-0.3875
2018-11-03,0.0,1.0,0.0,0.0
2018-11-04,0.115,0.885,0.0,-0.0772
2018-11-05,0.0,1.0,0.0,0.0
2018-11-09,0.0,0.855,0.145,0.1779
2018-11-08,0.0,1.0,0.0,0.0
2018-11-07,0.0,0.682,0.318,0.6369
2018-11-11,0.0,1.0,0.0,0.0
2018-11-12,0.344,0.656,0.0,-0.2732
2018-11-10,0.0,0.815,0.185,0.3612
2018-11-13,0.0,0.837,0.163,0.5106
2018-11-14,0.0,1.0,0.0,0.0
2018-11-16,0.0,0.707,0.293,0.4404
2018-11-18,0.209,0.791,0.0,-0.4404
2018-11-15,0.0,0.797,0.203,0.4215
2018-11-19,0.0,0.826,0.174,0.6369
2018-11-22,0.112,0.888,0.0,-0.1316
2018-11-21,0.0,0.746,0.254,0.1779
2018-11-17,0.0,0.894,0.106,0.1689
2018-11-24,0.155,0.845,0.0,-0.296
2018-11-20,0.0,0.656,0.344,0.6369
2018-11-25,0.0,0.833,0.167,0.3818
2018-11-23,0.0,0.861,0.139,0.4404
2018-11-26,0.0,0.748,0.252,0.4019
2018-11-27,0.0,0.894,0.106,0.0772
2018-11-28,0.0,1.0,0.0,0.0
2018-11-29,0.0,1.0,0.0,0.0
2018-11-30,0.0,0.805,0.195,0.1779
2018-12-02,0.0,1.0,0.0,0.0
2018-12-03,0.0,0.825,0.175,0.1779
2018-12-06,0.104,0.896,0.0,-0.1027
2018-12-08,0.0,0.777,0.223,0.3182
2018-12-01,0.0,1.0,0.0,0.0
2018-12-09,0.122,0.745,0.133,0.0516
2018-12-11,0.0,1.0,0.0,0.0
2018-12-04,0.0,0.805,0.195,0.1779
2018-12-05,0.114,0.806,0.081,-0.1779
2018-12-14,0.0,0.734,0.266,0.4404
2018-12-13,0.0,1.0,0.0,0.0
2018-12-12,0.0,0.714,0.286,0.4939
2018-12-15,0.0,0.709,0.291,0.4767
2018-12-10,0.199,0.685,0.116,-0.296
2018-12-18,0.0,0.855,0.145,0.1779
2018-12-17,0.0,0.844,0.156,0.34
2018-12-19,0.0,0.562,0.438,0.7783
2018-12-20,0.0,1.0,0.0,0.0
2018-12-21,0.0,0.625,0.375,0.6369
2018-12-23,0.0,0.775,0.225,0.4939
2018-12-26,0.0,1.0,0.0,0.0
2018-12-22,0.0,1.0,0.0,0.0
2018-12-24,0.225,0.775,0.0,-0.4404
2018-12-28,0.259,0.741,0.0,-0.6369
2018-12-30,0.264,0.736,0.0,-0.6486
2018-12-29,0.0,1.0,0.0,0.0
2018-12-27,0.274,0.548,0.178,-0.1027
2018-12-25,0.0,1.0,0.0,0.0
2018-12-31,0.0,1.0,0.0,0.0
2019-01-02,0.0,0.645,0.355,0.5106
2019-01-03,0.0,0.602,0.398,0.765
2019-01-01,0.227,0.566,0.207,-0.0531
2019-01-06,0.0,1.0,0.0,0.0
2019-01-04,0.32,0.68,0.0,-0.5106
2019-01-08,0.233,0.661,0.105,-0.5106
2019-01-07,0.0,1.0,0.0,0.0
2019-01-09,0.0,0.729,0.271,0.3818
2019-01-10,0.187,0.645,0.168,-0.0772
2019-01-14,0.167,0.833,0.0,-0.296
2019-01-13,0.0,1.0,0.0,0.0
2019-01-11,0.351,0.649,0.0,-0.4019
2019-01-12,0.0,0.797,0.203,0.4215
2019-01-16,0.244,0.756,0.0,-0.4404
2019-01-15,0.0,1.0,0.0,0.0
2019-01-17,0.0,1.0,0.0,0.0
2019-01-18,0.0,0.793,0.207,0.5267
2019-01-19,0.244,0.756,0.0,-0.4404
2019-01-20,0.0,0.635,0.365,0.5574
2019-01-21,0.0,0.0,0.0,0.0
2019-01-23,0.267,0.333,0.4,0.2023
2019-01-26,0.0,1.0,0.0,0.0
2019-01-25,0.0,0.783,0.217,0.3612
2019-01-24,0.178,0.556,0.267,0.2023
2019-01-27,0.201,0.61,0.189,0.2023
2019-01-22,0.092,0.789,0.118,0.1027
2019-01-28,0.0,1.0,0.0,0.0
2019-01-29,0.0,1.0,0.0,0.0
2019-01-31,0.0,0.543,0.457,0.6369
2019-01-30,0.0,1.0,0.0,0.0
2019-02-01,0.245,0.755,0.0,-0.5994
2019-02-04,0.167,0.833,0.0,-0.1531
2019-02-02,0.182,0.818,0.0,-0.4404
2019-02-03,0.182,0.818,0.0,-0.4404
2019-02-07,0.0,1.0,0.0,0.0
2019-02-05,0.0,1.0,0.0,0.0
2019-02-06,0.0,1.0,0.0,0.0
2019-02-09,0.0,1.0,0.0,0.0
2019-02-08,0.0,1.0,0.0,0.0
2019-02-10,0.0,1.0,0.0,0.0
2019-02-13,0.0,1.0,0.0,0.0
2019-02-11,0.0,0.753,0.247,0.3182
